variable,state,year,prop,ciLB,ciUB,n,label
qn19,NH,2011,0.041535225545038273,0.03060192555186563,0.05614846874074503,1406,Were injured in a physical fight
qn19,NH,2013,0.049732186498754806,0.039668085502358945,0.062184291742816276,1627,Were injured in a physical fight
qn19,NH,2015,0.04169087367838494,0.03736637593509882,0.04649168406399421,14195,Were injured in a physical fight
qn19,NJ,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,1997,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,1999,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,2001,0.06430263531887974,0.053788897277293704,0.07670482707240595,2129,Were injured in a physical fight
qn19,NJ,2003,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,2005,0.04030900430678,0.028150076311219848,0.05740952782446696,1488,Were injured in a physical fight
qn19,NJ,2007,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,2009,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,2011,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,2013,NA,NA,NA,0,Were injured in a physical fight
qn19,NJ,2015,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,1993,0.040781916098667575,0.03306489232756356,0.050206500049568566,2018,Were injured in a physical fight
qn19,NV,1995,0.03211551453858581,0.023797459750441972,0.04321232337643757,1532,Were injured in a physical fight
qn19,NV,1997,0.03162199864921738,0.023573785679798672,0.04229888264341441,1457,Were injured in a physical fight
qn19,NV,1999,0.04414304984082329,0.034664391125022995,0.05606303559876729,1670,Were injured in a physical fight
qn19,NV,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,2003,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,2005,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,2007,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,2009,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,2011,NA,NA,NA,0,Were injured in a physical fight
qn19,NV,2013,0.031106034821272353,0.02223320902276013,0.04336278902662557,2110,Were injured in a physical fight
qn19,NV,2015,0.03581616635153468,0.02303245579041779,0.05529364657547845,1430,Were injured in a physical fight
qn19,NY,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,1997,0.0386574613954844,0.03234226072267836,0.046146971574728746,3714,Were injured in a physical fight
qn19,NY,1999,0.04015709759894107,0.03263159105362402,0.04932963732511798,3295,Were injured in a physical fight
qn19,NY,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,2003,0.04041396470475479,0.033754892068721246,0.048321024844854774,9192,Were injured in a physical fight
qn19,NY,2005,0.04167555450086226,0.034008179914714484,0.05098036027077941,9614,Were injured in a physical fight
qn19,NY,2007,0.04561931704379611,0.0359503749006681,0.057733012536563835,11795,Were injured in a physical fight
qn19,NY,2009,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,2011,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,2013,NA,NA,NA,0,Were injured in a physical fight
qn19,NY,2015,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,1997,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,1999,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,OK,2003,0.031022201604586346,0.021657567093989676,0.0442529051838175,1375,Were injured in a physical fight
qn19,OK,2005,0.03284983492965604,0.023627156698833366,0.04550473312351683,1706,Were injured in a physical fight
qn19,OK,2007,0.035611095618452604,0.026841349259561574,0.04710743976993962,2599,Were injured in a physical fight
qn19,OK,2009,0.04048283860012555,0.02778879547607093,0.058625905425540206,1402,Were injured in a physical fight
qn19,OK,2011,0.03027424798042722,0.020578046240184212,0.04433241806477879,1141,Were injured in a physical fight
qn19,OK,2013,0.0226024417554596,0.014431206680987217,0.03523498270001623,1467,Were injured in a physical fight
qn19,OK,2015,0.02082339378458255,0.012094658184164157,0.03562450724806569,1600,Were injured in a physical fight
qn19,PA,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,1997,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,1999,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2003,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2005,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2007,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2009,0.03607870244255238,0.026712186841928987,0.04856566390703462,2066,Were injured in a physical fight
qn19,PA,2011,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2013,NA,NA,NA,0,Were injured in a physical fight
qn19,PA,2015,0.029438909694938724,0.022106060103265074,0.039106881133321184,2868,Were injured in a physical fight
qn19,RI,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,1997,0.05756536371444647,0.04361914653007629,0.07561800498796478,1520,Were injured in a physical fight
qn19,RI,1999,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,2001,0.05926630510133781,0.044571951698035524,0.07840749432051106,1381,Were injured in a physical fight
qn19,RI,2003,0.04757546918268079,0.03749436211391212,0.06019756093974598,1788,Were injured in a physical fight
qn19,RI,2005,0.050173605399239686,0.039038154228834915,0.06427294607557493,2333,Were injured in a physical fight
qn19,RI,2007,0.042883412395441765,0.03256106492697714,0.056287707465916714,2177,Were injured in a physical fight
qn19,RI,2009,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,2011,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,2013,NA,NA,NA,0,Were injured in a physical fight
qn19,RI,2015,NA,NA,NA,0,Were injured in a physical fight
qn19,SC,1991,0.04480476513430291,0.038485475490186306,0.052105448108558966,5689,Were injured in a physical fight
qn19,SC,1993,0.04086632510666414,0.034676130958827406,0.04810648984902126,4212,Were injured in a physical fight
qn19,SC,1995,0.042291538474186346,0.03643451879754182,0.04904218018748313,5417,Were injured in a physical fight
qn19,SC,1997,0.039863194863107125,0.033671309045402165,0.04713817564724654,5459,Were injured in a physical fight
qn19,SC,1999,0.041281906741673625,0.03483753252037219,0.04885803871244244,4554,Were injured in a physical fight
qn19,SC,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,SC,2003,NA,NA,NA,0,Were injured in a physical fight
qn19,SC,2005,0.040276336776950375,0.029918246605459838,0.054020834756768374,1278,Were injured in a physical fight
qn19,SC,2007,0.03289816540419097,0.02164861617225198,0.0496965210619208,1214,Were injured in a physical fight
qn19,SC,2009,0.04194974897212474,0.030010756267586154,0.05835262952768502,1085,Were injured in a physical fight
qn19,SC,2011,NA,NA,NA,0,Were injured in a physical fight
qn19,SC,2013,0.028826815547184144,0.02154865141569387,0.03846657335904622,1565,Were injured in a physical fight
qn19,SC,2015,0.02659128200221894,0.021039315381837426,0.03355810911339349,1340,Were injured in a physical fight
qn19,SD,1991,0.0412150491665828,0.024383797457122026,0.06884447813578412,1356,Were injured in a physical fight
qn19,SD,1993,0.039776315300452295,0.02612597791160977,0.06011843004084905,1325,Were injured in a physical fight
qn19,SD,1995,0.03185778827977954,0.020608573195665624,0.048940563258223393,1185,Were injured in a physical fight
qn19,SD,1997,0.023598804955767765,0.016640074292900143,0.033368865486959824,1595,Were injured in a physical fight
qn19,SD,1999,0.027886426936659565,0.020327146851625028,0.03814739656759509,1661,Were injured in a physical fight
qn19,SD,2001,0.024459817600020743,0.014137849614018608,0.04199677204949385,1598,Were injured in a physical fight
qn19,SD,2003,0.03121614187655522,0.02022559323996275,0.04788703678608147,1801,Were injured in a physical fight
qn19,SD,2005,0.02403864154731835,0.016078278020394406,0.035796798015887504,1571,Were injured in a physical fight
qn19,SD,2007,0.03734300324870142,0.024642113508687398,0.05621283081656833,1599,Were injured in a physical fight
qn19,SD,2009,0.02756949056032025,0.019468608109566986,0.038907395917186616,2153,Were injured in a physical fight
qn19,SD,2011,0.020779308772926115,0.014142249135750566,0.030435028873120884,1532,Were injured in a physical fight
qn19,SD,2013,0.02105380413141122,0.014256950008914818,0.03098912117128379,1300,Were injured in a physical fight
qn19,SD,2015,0.019717772900310702,0.012014209116262218,0.032199908217281734,1296,Were injured in a physical fight
qn19,TN,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,TN,1993,0.03669491784380436,0.029303179395578777,0.04586312873210736,3215,Were injured in a physical fight
qn19,TN,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,TN,1997,NA,NA,NA,0,Were injured in a physical fight
qn19,TN,1999,NA,NA,NA,0,Were injured in a physical fight
qn19,TN,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,TN,2003,0.03486258975801659,0.02096603148008718,0.057429665277564164,1921,Were injured in a physical fight
qn19,TN,2005,0.030618166010395746,0.023195657380034082,0.04031780918807774,1527,Were injured in a physical fight
qn19,TN,2007,0.024374711011975622,0.018190312557366143,0.03259190322222139,2046,Were injured in a physical fight
qn19,TN,2009,0.036264527298529636,0.02897170656370927,0.04530745725537004,2197,Were injured in a physical fight
qn19,TN,2011,0.03239142432315383,0.024274862937357963,0.04310196245251282,2605,Were injured in a physical fight
qn19,TN,2013,0.03926229428220637,0.02833817693492683,0.05416282262593529,1875,Were injured in a physical fight
qn19,TN,2015,0.06513596087862669,0.055573043335629395,0.07621165816664785,4085,Were injured in a physical fight
qn19,UT,1991,0.04673190181706204,0.03801079468716656,0.05733470227000242,4520,Were injured in a physical fight
qn19,UT,1993,0.03849811413082831,0.03202704745266036,0.04621423678443368,4338,Were injured in a physical fight
qn19,UT,1995,0.029026651516608066,0.02291220076383502,0.03671152354541981,3262,Were injured in a physical fight
qn19,UT,1997,0.03972454073743515,0.027568155974532844,0.056927565942872536,1375,Were injured in a physical fight
qn19,UT,1999,0.027205771561457245,0.017992357532607084,0.04094043925237976,1494,Were injured in a physical fight
qn19,UT,2001,0.037046761974153686,0.023638776624976186,0.057611054365862606,1059,Were injured in a physical fight
qn19,UT,2003,0.02645781530848462,0.01690778589611028,0.04117606084668074,1436,Were injured in a physical fight
qn19,UT,2005,0.022622977938616565,0.01419432934083842,0.035874455551723534,1529,Were injured in a physical fight
qn19,UT,2007,0.0462779781647771,0.03342290020430942,0.06375125656151202,1922,Were injured in a physical fight
qn19,UT,2009,0.037741524181789034,0.02699082066279707,0.05254309980826036,1576,Were injured in a physical fight
qn19,UT,2011,0.034130508421206664,0.02566212875534387,0.045263591117730526,1681,Were injured in a physical fight
qn19,UT,2013,0.02873497373277513,0.0212726089306897,0.03871157207152987,2179,Were injured in a physical fight
qn19,UT,2015,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,1997,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,1999,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,2003,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,2005,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,2007,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,2009,NA,NA,NA,0,Were injured in a physical fight
qn19,VA,2011,0.03513461777364823,0.024493024067810166,0.05016196525808994,1420,Were injured in a physical fight
qn19,VA,2013,0.030642696825621693,0.024999431682557995,0.037510838814522475,6796,Were injured in a physical fight
qn19,VA,2015,0.028548478016296123,0.022322826954916223,0.03644568661372128,5125,Were injured in a physical fight
qn19,WI,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,WI,1993,0.04688044126154964,0.03880519537540456,0.05653727900960186,3259,Were injured in a physical fight
qn19,WI,1995,NA,NA,NA,0,Were injured in a physical fight
qn19,WI,1997,0.03480084396292697,0.023211453454383975,0.051869495921080665,1320,Were injured in a physical fight
qn19,WI,1999,0.031896644466116245,0.021886169946243615,0.04626919941900833,1323,Were injured in a physical fight
qn19,WI,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,WI,2003,NA,NA,NA,0,Were injured in a physical fight
qn19,WI,2005,NA,NA,NA,0,Were injured in a physical fight
qn19,WI,2007,0.021875108872904173,0.015577648484879483,0.03063916051736192,2084,Were injured in a physical fight
qn19,WI,2009,0.02233583184935193,0.017062338031812403,0.029190812139349025,2407,Were injured in a physical fight
qn19,WI,2011,0.026505330379097306,0.018831229391502675,0.03718824759801659,3016,Were injured in a physical fight
qn19,WI,2013,NA,NA,NA,0,Were injured in a physical fight
qn19,WI,2015,NA,NA,NA,0,Were injured in a physical fight
qn19,WV,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,WV,1993,0.04376473849841948,0.03716673495014212,0.051471432809133605,2800,Were injured in a physical fight
qn19,WV,1995,0.035822162546787335,0.02851643743902485,0.0449130364058673,2067,Were injured in a physical fight
qn19,WV,1997,0.03808882266658055,0.028995492205705933,0.049887413424776296,1808,Were injured in a physical fight
qn19,WV,1999,0.03769959217405865,0.024701971281348038,0.05713561790692833,1317,Were injured in a physical fight
qn19,WV,2001,NA,NA,NA,0,Were injured in a physical fight
qn19,WV,2003,0.028390778724765205,0.019840692163214317,0.040473268818540395,1733,Were injured in a physical fight
qn19,WV,2005,0.035983875819602947,0.02462774696240202,0.05229568485441783,1352,Were injured in a physical fight
qn19,WV,2007,0.040960501353317684,0.029106927086001377,0.05735617865031309,1382,Were injured in a physical fight
qn19,WV,2009,0.04235358590501538,0.03285133634879659,0.05444962170066422,1640,Were injured in a physical fight
qn19,WV,2011,0.0359040042575187,0.029251035870468265,0.0440015610046603,2149,Were injured in a physical fight
qn19,WV,2013,0.027574171625230737,0.02019032444925327,0.0375548799782608,1782,Were injured in a physical fight
qn19,WV,2015,0.027065826447304084,0.01941133900419111,0.037622904529805934,1598,Were injured in a physical fight
qn19,WY,1991,NA,NA,NA,0,Were injured in a physical fight
qn19,WY,1993,NA,NA,NA,0,Were injured in a physical fight
qn19,WY,1995,0.04820196669282391,0.03835814215634911,0.060413300832845566,1676,Were injured in a physical fight
qn19,WY,1997,0.036192280575997104,0.028767601743425467,0.04544354687022214,2051,Were injured in a physical fight
qn19,WY,1999,0.03139530085063476,0.02349890486407243,0.041831473965601274,1610,Were injured in a physical fight
qn19,WY,2001,0.029318208582415132,0.022831389665357454,0.03757717857613012,2759,Were injured in a physical fight
qn19,WY,2003,0.033953959129218225,0.025961027376860183,0.04429585818233898,1534,Were injured in a physical fight
qn19,WY,2005,0.03696780220518398,0.029243762882395406,0.04663395656103333,2460,Were injured in a physical fight
qn19,WY,2007,0.049209684349837884,0.040920949813851804,0.05907392949406739,2196,Were injured in a physical fight
qn19,WY,2009,0.0390604972841956,0.032220796504012245,0.047281168921881674,2866,Were injured in a physical fight
qn19,WY,2011,0.04097651029375918,0.0341011045615766,0.049167560736964586,2475,Were injured in a physical fight
qn19,WY,2013,0.027784307937571598,0.022252666204032125,0.034642303686208305,2983,Were injured in a physical fight
qn19,WY,2015,0.027128717649796002,0.019749260025760502,0.03716103254520771,2381,Were injured in a physical fight
qn20,AK,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,1995,0.16609125331185987,0.1473303189620296,0.1867180459977189,1616,Were in a physical fight on school property
qn20,AK,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,2001,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,2003,0.08627997817525132,0.06981714713703831,0.10618160576657684,1462,Were in a physical fight on school property
qn20,AK,2005,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,2007,0.10384057803964832,0.08289438295122949,0.12933316244885276,1305,Were in a physical fight on school property
qn20,AK,2009,0.09788597838057703,0.078460082189471,0.1214874629346611,1347,Were in a physical fight on school property
qn20,AK,2011,0.07694356838401901,0.06039672009590302,0.09755307851851,1309,Were in a physical fight on school property
qn20,AK,2013,NA,NA,NA,0,Were in a physical fight on school property
qn20,AK,2015,0.05797577038175094,0.04604392906957937,0.07276378707123633,1390,Were in a physical fight on school property
qn20,AL,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,AL,1993,0.13596552786913285,0.12106679873481777,0.1523798584999226,4219,Were in a physical fight on school property
qn20,AL,1995,0.14213311726185088,0.1273019814823062,0.15837855503019943,3821,Were in a physical fight on school property
qn20,AL,1997,0.14102768054456177,0.12234300779985377,0.16203909520846402,3714,Were in a physical fight on school property
qn20,AL,1999,0.13455022159474514,0.11516811175913236,0.15661686428395327,2073,Were in a physical fight on school property
qn20,AL,2001,0.11585670862780546,0.09292856358501517,0.14354664400225942,1551,Were in a physical fight on school property
qn20,AL,2003,0.12911898163817723,0.10596596086994069,0.15644558485903773,1076,Were in a physical fight on school property
qn20,AL,2005,0.14571519972621788,0.11454626437899777,0.18360677046688215,1109,Were in a physical fight on school property
qn20,AL,2007,NA,NA,NA,0,Were in a physical fight on school property
qn20,AL,2009,0.1306766379938225,0.10542287641037004,0.16089185735921993,1481,Were in a physical fight on school property
qn20,AL,2011,0.11758670351946453,0.0913116568947993,0.15017292515420094,1339,Were in a physical fight on school property
qn20,AL,2013,0.10899661864641241,0.08740868290499819,0.13512681339280797,1540,Were in a physical fight on school property
qn20,AL,2015,0.09313606919421973,0.0754264846199536,0.11448884397658297,1509,Were in a physical fight on school property
qn20,AR,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,AR,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,AR,1995,0.1701556353882238,0.14780979880085657,0.19510627160042,2243,Were in a physical fight on school property
qn20,AR,1997,0.15080019939371453,0.1275657038779619,0.17740603294563573,1961,Were in a physical fight on school property
qn20,AR,1999,0.15543566628700087,0.12753494366795043,0.18812408098559216,1442,Were in a physical fight on school property
qn20,AR,2001,0.12735611844438288,0.10470865503351452,0.1540591011235717,1686,Were in a physical fight on school property
qn20,AR,2003,NA,NA,NA,0,Were in a physical fight on school property
qn20,AR,2005,0.13890185360890286,0.11444543585772515,0.16759539979566931,1571,Were in a physical fight on school property
qn20,AR,2007,0.13048177074769746,0.11031072609202121,0.15370400927218195,1577,Were in a physical fight on school property
qn20,AR,2009,0.14816450719421181,0.1237211321178338,0.1764646093473426,1633,Were in a physical fight on school property
qn20,AR,2011,0.11028805705138373,0.08623447395867913,0.14002284467966525,1333,Were in a physical fight on school property
qn20,AR,2013,0.11404577181699908,0.09655866693770741,0.1342293161466308,1511,Were in a physical fight on school property
qn20,AR,2015,0.11218499031941288,0.09631217825952565,0.13029656152573565,2778,Were in a physical fight on school property
qn20,AZ,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,AZ,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,AZ,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,AZ,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,AZ,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,AZ,2001,NA,NA,NA,0,Were in a physical fight on school property
qn20,AZ,2003,0.11356084450748605,0.09496429092706686,0.1352548601004693,3391,Were in a physical fight on school property
qn20,AZ,2005,0.11742560965597625,0.10099110244126284,0.13612957468136233,3218,Were in a physical fight on school property
qn20,AZ,2007,0.11305195525325966,0.09855191267853501,0.12937920933782912,3008,Were in a physical fight on school property
qn20,AZ,2009,0.12035992925171282,0.10398437635360189,0.13891450687124834,2542,Were in a physical fight on school property
qn20,AZ,2011,0.10746742289293036,0.09222652646108327,0.12488047073901126,2830,Were in a physical fight on school property
qn20,AZ,2013,0.08772825897458757,0.07192428140250443,0.1066059646302962,1595,Were in a physical fight on school property
qn20,AZ,2015,0.07192130159102957,0.05629003232819905,0.09147250767947301,2535,Were in a physical fight on school property
qn20,CA,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2001,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2003,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2005,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2007,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2009,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2011,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2013,NA,NA,NA,0,Were in a physical fight on school property
qn20,CA,2015,0.06569002710372457,0.055519515952161674,0.07757063562056159,1919,Were in a physical fight on school property
qn20,CT,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,1997,0.13155342648783017,0.11013311982722089,0.1564076073940508,1679,Were in a physical fight on school property
qn20,CT,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,2001,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,2003,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,2005,0.10481820929621966,0.08962301170806876,0.12224374929148772,2208,Were in a physical fight on school property
qn20,CT,2007,0.10519390981285079,0.08837575728419783,0.12477454361594972,2042,Were in a physical fight on school property
qn20,CT,2009,0.09596362335387866,0.08007167391980403,0.11461669367989961,2358,Were in a physical fight on school property
qn20,CT,2011,0.08681693010274866,0.07059617563374775,0.10633826939125814,2027,Were in a physical fight on school property
qn20,CT,2013,NA,NA,NA,0,Were in a physical fight on school property
qn20,CT,2015,NA,NA,NA,0,Were in a physical fight on school property
qn20,DE,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,DE,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,DE,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,DE,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,DE,1999,0.11627637632368434,0.10027990513133576,0.13444327659596944,2165,Were in a physical fight on school property
qn20,DE,2001,0.11907764992561293,0.10406094384171677,0.1359325884229097,2886,Were in a physical fight on school property
qn20,DE,2003,0.11404118452128952,0.0998407067545967,0.12996979260906485,3010,Were in a physical fight on school property
qn20,DE,2005,0.09826973020959438,0.08275783202157404,0.11632041887747148,2688,Were in a physical fight on school property
qn20,DE,2007,0.10524562634813513,0.09182107799366587,0.12037274457351824,2581,Were in a physical fight on school property
qn20,DE,2009,0.08607156025417305,0.07201556085040356,0.10256778339345757,2364,Were in a physical fight on school property
qn20,DE,2011,0.08811944929197597,0.07037823778743998,0.10980467836548324,2263,Were in a physical fight on school property
qn20,DE,2013,0.09303697989208827,0.0777748885099919,0.11093375571680261,2656,Were in a physical fight on school property
qn20,DE,2015,0.08129831201164367,0.06601419470443634,0.09974321810051348,2713,Were in a physical fight on school property
qn20,FL,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,FL,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,FL,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,FL,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,FL,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,FL,2001,0.12743481664177944,0.11655699679309697,0.13916790076397156,4187,Were in a physical fight on school property
qn20,FL,2003,0.13320437188743336,0.11938715328303831,0.14835132474986365,4024,Were in a physical fight on school property
qn20,FL,2005,0.11468404532975437,0.1005903983365596,0.13046590544757414,4492,Were in a physical fight on school property
qn20,FL,2007,0.12498130655719987,0.1093595276437341,0.14247763988504067,4460,Were in a physical fight on school property
qn20,FL,2009,0.10484621769067402,0.09535345514532441,0.11516371169846548,5517,Were in a physical fight on school property
qn20,FL,2011,0.10173025385376767,0.09231848730755034,0.11198316097134196,6107,Were in a physical fight on school property
qn20,FL,2013,0.08122297345454976,0.07117379910537633,0.09254963361210053,5983,Were in a physical fight on school property
qn20,FL,2015,0.07633719731170845,0.06626983822081117,0.08779014210136098,6233,Were in a physical fight on school property
qn20,IA,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,1993,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,1997,0.1350283786016596,0.11246339566893243,0.16129805136333433,1507,Were in a physical fight on school property
qn20,IA,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,2001,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,2003,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,2005,0.11310186117197414,0.09153463742700535,0.13897334758353228,1348,Were in a physical fight on school property
qn20,IA,2007,0.09089482510890033,0.07311799876914264,0.11246920845136121,1429,Were in a physical fight on school property
qn20,IA,2009,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,2011,0.09607031380318778,0.07827003699600525,0.11740312847375162,1523,Were in a physical fight on school property
qn20,IA,2013,NA,NA,NA,0,Were in a physical fight on school property
qn20,IA,2015,NA,NA,NA,0,Were in a physical fight on school property
qn20,ID,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,ID,1993,0.17068161980840937,0.15542547429383166,0.187103517064053,3951,Were in a physical fight on school property
qn20,ID,1995,NA,NA,NA,0,Were in a physical fight on school property
qn20,ID,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,ID,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,ID,2001,0.1281949960669933,0.10953911353623401,0.14949478372931335,1693,Were in a physical fight on school property
qn20,ID,2003,0.11727037947295792,0.09539429303913555,0.143368072845383,1715,Were in a physical fight on school property
qn20,ID,2005,0.1206356011239353,0.0968537980902358,0.14929159392449817,1438,Were in a physical fight on school property
qn20,ID,2007,0.1231775828946128,0.1042528517330558,0.1449816369713657,1422,Were in a physical fight on school property
qn20,ID,2009,0.10224976862538729,0.08716288096243542,0.11960586406445906,2145,Were in a physical fight on school property
qn20,ID,2011,0.09439567748053733,0.07929290271703826,0.11202504640082636,1688,Were in a physical fight on school property
qn20,ID,2013,0.0724872325746849,0.05914524989350626,0.08855562005378935,1869,Were in a physical fight on school property
qn20,ID,2015,0.059537014655180326,0.049244141823780216,0.07181876219560555,1741,Were in a physical fight on school property
qn20,IL,1991,NA,NA,NA,0,Were in a physical fight on school property
qn20,IL,1993,0.17873377121232245,0.16060423343943694,0.19842605071920336,3963,Were in a physical fight on school property
qn20,IL,1995,0.16134956453777685,0.14157875834635586,0.18329175794869482,3034,Were in a physical fight on school property
qn20,IL,1997,NA,NA,NA,0,Were in a physical fight on school property
qn20,IL,1999,NA,NA,NA,0,Were in a physical fight on school property
qn20,IL,2001,NA,NA,NA,0,Were in a physical fight on school property
qn20,IL,2003,NA,NA,NA,0,Were in a physical fight on school property
qn20,IL,2005,NA,NA,NA,0,Were in a physical fight on school property
qn20,IL,2007,0.11318014530271756,0.0950750330056173,0.1342216266074597,2400,Were in a physical fight on school property
qn20,IL,2009,0.11516284573769749,0.09894981231344394,0.1336384024820352,2966,Were in a physical fight on school property
